var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34685138,,,,,,,,,,,,,,,,,,,,0.98925066,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,0.52336144,,,,,,,,,,,,,0.88963664,,,,,,,,,,,,,,,,,,,,,,,,,,0.46426538,,,0.45583448,0.82665396,,0.64990526,0.4697044,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6897863,,,,,,,,,,,,,0.9142892,,,,,,0.4986072,,,,,,,,,,,0.86920494,,,,,,,,,,,,,0.98295,,,0.9723045,0.3928261,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9959423,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89459354,,,,,,,,,,,,,,,,,,,,0.9536784,,,,0.36499286,,,,,,0.69136226,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99577135,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9510102,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3663791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97245693,0.39983094,0.9248951,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9478508,,,,,,,,,,,,,,,,,,,,,,0.9945591,0.86292225,,,,,,,,,0.9625257,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89565414,,,,,,,,,,,,,,,,,0.316923,,,,,0.9777713,,,,,,,,,,0.97008663,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99691427,,,,,,,,,,0.5006813,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5215991,,,,,,,,,,,,,,,,,,,,0.90805423,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9808797,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9443028,,,,,,,,,,0.8891994,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98042816,0.8953828,,0.7964375,0.8439008,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9213581,,,,,,,,,,,,,,,,,,,,,,0.9903106,,,,,,,,,,0.7555328,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7269423,,,,,,,,,,,,,,,,,,,,,,0.9988028,,,,,,,,,,0.79186606,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9757742,,,,,,,,,,,,,,,,,0.97684777,,,,,0.97889745,,,,,,,,,,0.65536934,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82417595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9938637,,0.6745543,0.91098076,,0.800713,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37279767,0.76668143,,,0.5989044,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33766866,,,,,,,,,,,,,,,,,,,,,,0.9254175,,,,,,,,,,0.85962135,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99591786,,,,,,,,,,0.8878226,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9929432,,,,,,,,,,0.82836294,,,,,,,,,1
0.36149755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91402084,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9674045,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67043936,,,,,,,,,,,,,,,,,,,,,0.7995553,,,,,,,,0.9900996,0.99132544,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982666,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99520737,,,,,,,,,,0.6669852,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39531738,,,,,,0.8641735,,,,,,,,,,,0.9978042,,,,,,,,,,,,,,,,0.9673518,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56372064,,,,,,,,,,,,,,,,,,,,,,0.99801886,,,,,,,,,,0.8727284,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8975424,,,,,,,,,,,,,,,,,,,,,,0.93261975,,,,,,,,,,0.8773959,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97903264,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99850094,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98130417,,,,,,,,,,0.3427581,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73031753,,,,,,,,0.7590396,,0.39660713,,,,,,,,,,,,,,,,,,,0.4637814,,,,0.6039407,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86982435,,,,,,,,,,,,0.40988854,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97922266,,,,,,,,,,0.8077104,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6268909,,,,,,,,,,,,,,,0.9509588,,,,,,,,,,,,,0.42054766,,0.9157657,0.94204473,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41057882,,,,0.8230165,,,,,,,,,,,0.99284357,,0.84871215,,0.4851943,,0.787692,,,,,,0.9937691,0.85474706,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3137555,,0.40517423,,,,,,,,,,,,,,,,,,,,0.99716693,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98800194,,0.38606086,,,,,,,,,,,,,,,,,,,,0.99024034,,,,,,,,,,0.8830517,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9966456,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99640334,,,,,,,,,,0.9783174,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99766856,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9602385,,,,,,,,,,0.9622327,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9851158,,,,,,,,,,0.921358,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92586327,,,0.9454939,0.70988595,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9611585,,,,,,,,,,0.99031395,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79954034,,,,,,0.70624375,,,,,,,,,,,,,,,,,,,,,,,0.9361497,0.9977697,,0.4733884,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7960283,,0.577887,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8890253,,,,,,,,,,,,,,,,,,,,,,0.9933304,,,,,,,,,,0.98106176,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8156236,,,,,,0.92357475,,,,,,,,,,,,,,,,,,,,,,,0.6092549,0.99686855,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99745363,,,,,,,,,,0.4517269,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36301526,,,,,,,,,,,,,,,,,,,,0.99408406,,,,,,,0.46844462,,,0.7259263,,,,,,,,0.40213156,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35812545,,,,,,0.5510672,,,,,,,,,,,0.8094303,,,,0.8879778,,,,,,,,0.5747056,,,,0.9741095,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709034,,0.98685735,,,,,,,,,,,,,,,,,,,,0.9982862,,,,,,,,,,0.8640762,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9986197,,,,,,,,,,0.9396582,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9945918,,,,,,,,,,0.9061973,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99769574,,,,,,,,,,0.96378696,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9886742,,,0.37341988,0.9994773,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8259268,,,,,,0.61149156,,,,,,,,,,,,,,,,,,,,,,,,0.9951315,,0.8986366,,,0.5926649,0.52857953,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90983295,,,,,,,,,,,,,,,,,,,,,,0.9944377,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9456759,,,,,,,,,,0.9953661,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9844403,,,,,,0.6773042,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91637224,,,,,,,,,,,,,,,,,0.84259003,,,,,,,,,,,,,,,,0.99684227,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88033396,,,,,,,,,,,,,,,0.6456626,,,,,0.996845,,,,,,,,,,,,,,,,,,,1
0.8594261,,,,,,,,,,,,,,,,,,,,,,,,0.3416853,,0.8655882,,,,,,,,,,,,,,,,,,,0.69716895,,,,,,,,,,,0.8658821,,,,0.42293513,,,,,,,,,0.5349623,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99122405,,0.9163437,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9162346,,0.31410918,,,,0.90212107,,,,,,,,,,,,,,,,,,,,,,,0.99389887,,,0.728968,0.80919546,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9564029,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99180555,,,,,,,,,,0.87545556,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99580127,,,,,,,,,,0.90760595,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99704367,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0.40269035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7564054,,,,,,,,,,,,,0.8096791,,,,,,0.68154085,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.994822,,,,,,,,,,0.9407653,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78516936,,,,,,,,,,,,,,,,,,,,,,0.99509275,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6669387,,0.37022427,,,,,,,,,,,,,,,,,,,0.83229375,,,,,,,,0.57283056,,,0.43530896,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4911669,,,,,0.9951702,,,,,,,,,,0.9827753,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31657657,,,,,,,,,,,,,,,0.7988344,,,,,0.9653037,,,,,,,,,,,,0.71709037,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70572877,,,,,,,,,,,,,,,,,,,,,,0.9971836,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63986105,,,,,,,,,,,,,,,,,,,,,,0.99379444,,,,,,,,,,0.83382076,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80319446,,,,,,,,,,,,,,,,,,,,,,0.9957663,,,,,,,,,,0.87160707,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819204,,,,,,0.6572704,,0.848562,,,,,,,,,,,0.91921186,,0.6284131,,,,,,,,0.96224934,0.85394627,,,,,,,,,,,0
,,,,,,,,,,,,0.31654367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7962164,,,,,,,,,,,,0.35446832,,0.76067483,,,,,,,,,,,,,0.48266143,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8401112,,,,,,,,,,,,,,,,,,,,0.84445685,,,,,,,,,,0.41311505,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.901642,,,,0.692489,,,,,,,,,,,0.9955657,,0.71323115,,0.37194556,,,,,,,,,,,,0.99269474,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80695343,,,,,,,,,,,,,,,,,0.73294973,,,0.9311581,,,,,,,,,,,,,,,,,,,1
0.6633631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7780027,,,,0.40592724,,,,,,,0.36835334,,,,,0.96367735,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98276985,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4774048,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9967271,0.80410284,,0.80322605,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5580507,,,,,,,,,,0.9917725,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8844376,0.55613256,,0.95655507,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99756324,,,,,,,,,,0.9201462,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48916343,0.9796183,,,,,,,,,,0.5370503,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9958217,,,,,,,,,,0.9295993,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65925103,,,,,,,,,,0.97818416,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.931479,,,,,,,,,,0.97510135,0.99233645,,,0.9833287,,,0.34299213,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.907558,,,0.9949962,,,,,,,,,,0.9534301,,,,,,,,,1
0.36539033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8369499,,0.9954609,,,,0.53596085,,,,,,,,,,,,,,,,0.91667545,,,,,,,,,,0.48515064,,,,,,,,0.5137462,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5374805,,0.35242257,,,,0.7584002,,,,,,,,,,,,,,,,,,,,,,,0.7782927,0.98370415,,0.9219359,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99263644,,,,,,,,,,0.8993739,,,,,,0.3614225,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3713912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99551857,0.99159044,,0.40491322,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98600197,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.994572,,,,,,,,,,0.40083915,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92631936,,,,,,0.9899512,,,,,,,,,,0.8098503,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9855237,,,,,,,,,,0.8566554,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.818125,,,,,,,,,,,,,,,,,,,,,,0.97139466,,,,,,,,,,0.9612213,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953835,,,,,,,,,,0.5990168,,,,,,,,0.3141901,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82516,,,,,,0.9703643,,,,,,,,,,,0.84240884,,,,0.9082447,,,,,,,,0.9911316,,,0.61290276,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9887649,,,,,,,,,,0.9654785,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8256603,0.98311377,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9911271,0.9911357,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99504304,,,,,,,,,,0.936219,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99585813,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30330032,,,0.9944299,0.93998086,,,0.99723417,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9120003,,,,,,,,,,,,,,,,,,,,,,0.99705976,,,,,,,,,,0.8696947,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98075837,,,,,,,,,,0.8444507,,,,,,,,0.54992574,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88941187,,,,,,0.8224527,,,,,,,,,,,,,0.4131355,,,,,,,,,,,0.9898925,,0.7552864,,,0.9663295,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.507313,,,,,,,,,,,,,,,,,,,,,,0.998887,,,,,,,,,,0.97557276,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92900515,,,,,,,,,,,,,,,,,,,,,,0.9942162,,,,,,,,,,0.99604946,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47144222,,,,,,,,,,,,0.9953176,0.9967784,,0.62065554,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9822605,,,,,,,,,,0.946591,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.800312,,0.84861505,,,,,,,,,,,,,,,,,,,,0.9109509,,,,,,,,,,0.95882714,,0.3086087,,,,,,0.35119888,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79338694,,,,,,,,,,,,,,,,,,,,,,,,0.782448,,0.7452412,0.6817455,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99673826,,,,,,,,,,0.8998698,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84024805,,,,,,,,,,,,,,,,,,,,,,0.9591956,,,,,,,,,,0.96979094,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77722317,,,,0.5268763,,,,,,,,,,,,,0.9983712,,0.9042562,,0.3306181,,,,,,,,,,,0.3014175,0.973749,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94523007,,,,,,,,,,,,,,,,,,,0.97325385,,,0.92658484,,,,,,,,,,0.9331225,0.6449894,,,0.41032022,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90109974,,,,,,,,,0.46905056,,,,,,0.7868681,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9970553,,,,,,,,,,0.9456184,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97388667,,,,,,,,,,,,0.9594745,,,0.8349678,,,,0.8849175,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8187578,,,,,,,,,,,,,0.98028004,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94844735,,,,,,,,,,,,,,,,,,,,,,0.9852814,,,,,,,,,,,,,,,,,,,1
0.32865503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574648,,,,,,,,,,,,,,,0.35197338,,,,,,,,,0.32671064,,0.9227869,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9752372,,,,,,,,,,,,,,,,,,,,,,0.9735677,,,,,,,,,,0.9777393,,,,,,,,0.35144514,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35819495,,,,,,,,,,,,,,,,,,,,0.9916653,,,,,,,,,,0.9700365,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9573204,,0.93547964,,0.35423535,,,,,,,,,,,0.88179487,,,,0.59655565,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9232368,,,,,,,,,,,,,,,,,,,0.95053357,,,,,,,,,,,0.85486484,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5349221,,,,,,,,,,,,,,,,,,,,,,0.9942497,,,,,,,,,,0.9596957,,,,,,,,,1
